sample_id,position,velocity,acceleration
pmks_positive_0267,-3.0569019540487434,-5.3652990114055248,0.036065567900221307
pmks_positive_0268,-2.9674932598517052,-5.3632665334834781,0.20805515704905719
pmks_positive_0269,-2.8781423873083778,-5.3583569862655978,0.38127838368386957
pmks_positive_0270,-2.7888974490720293,-5.3505515790570559,0.5555231794878992
pmks_positive_0271,-2.6998068416168177,-5.3398350378504364,0.7305797059425696
pmks_positive_0272,-2.6109191869620441,-5.3261955635131457,0.90624090420601622
pmks_positive_0273,-2.5222832751673971,-5.3096247812141231,1.0823029964064117
pmks_positive_0274,-2.433948007738469,-5.2901176819036815,1.2585659379557661
pmks_positive_0275,-2.3459623420681535,-5.2676725566622666,1.4348338210268359
pmks_positive_0276,-2.2583752370260237,-5.2422909247275751,1.6109152298223364
pmks_positive_0277,-2.1712355997944206,-5.2139774559951073,1.7866235486992632
pmks_positive_0278,-2.0845922340368226,-5.1827398887664202,1.9617772245901066
pmks_positive_0279,-1.9984937894715153,-5.1485889434925092,2.1361999854869365
pmks_positive_0280,-1.9129887129112204,-5.1115382332279289,2.3097210170245006
pmks_positive_0281,-1.8281252008178304,-5.071604171475542,2.4821750994164038
pmks_positive_0282,-1.7439511534103214,-5.0288058780626388,2.6534027071664203
pmks_positive_0283,-1.6605141303536342,-4.9831650836478349,2.8232500740984565
pmks_positive_0284,-1.577861308046588,-4.934706033414944,2.9915692263267704
pmks_positive_0285,-1.4960394385181155,-4.8834553904660911,3.1582179858270516
pmks_positive_0286,-1.4150948099328235,-4.8294421393817508,3.3230599472726112
pmks_positive_0287,-1.3350732086995327,-4.7726974903713133,3.4859644307726172
pmks_positive_0288,-1.256019883169704,-4.7132547843941772,3.6468064130951516
