sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0198,3.4557519189487462,1.0471975511965976,0
matlab_0199,3.4732052114686893,1.0471975511965976,0
matlab_0200,3.4906585039886324,1.0471975511965976,0
matlab_0201,3.5081117965085746,1.0471975511965976,0
matlab_0202,3.5255650890285186,1.0471975511965976,0
matlab_0203,3.5430183815484608,1.0471975511965976,0
matlab_0204,3.5604716740684048,1.0471975511965976,0
matlab_0205,3.5779249665883479,1.0471975511965976,0
matlab_0206,3.595378259108291,1.0471975511965976,0
matlab_0207,3.6128315516282332,1.0471975511965976,0
matlab_0208,3.6302848441481772,1.0471975511965976,0
matlab_0209,3.6477381366681194,1.0471975511965976,0
matlab_0210,3.6651914291880634,1.0471975511965976,0
matlab_0211,3.6826447217080056,1.0471975511965976,0
matlab_0212,3.7000980142279496,1.0471975511965976,0
matlab_0213,3.7175513067478918,1.0471975511965976,0
matlab_0214,3.7350045992678358,1.0471975511965976,0
matlab_0215,3.7524578917877789,1.0471975511965976,0
matlab_0216,3.769911184307722,1.0471975511965976,0
matlab_0217,3.7873644768276651,1.0471975511965976,0
matlab_0218,3.8048177693476082,1.0471975511965976,0
matlab_0219,3.8222710618675513,1.0471975511965976,0
matlab_0220,3.8397243543874944,1.0471975511965976,0
matlab_0221,3.8571776469074375,1.0471975511965976,0
matlab_0222,3.8746309394273806,1.0471975511965976,0
matlab_0223,3.8920842319473237,1.0471975511965976,0
matlab_0224,3.9095375244672668,1.0471975511965976,0
matlab_0225,3.9269908169872099,1.0471975511965976,0
matlab_0226,3.944444109507153,1.0471975511965976,0
matlab_0227,3.9618974020270961,1.0471975511965976,0
matlab_0228,3.9793506945470392,1.0471975511965976,0
matlab_0229,3.9968039870669823,1.0471975511965976,0
matlab_0230,4.0142572795869249,1.0471975511965976,0
matlab_0231,4.031710572106868,1.0471975511965976,0
matlab_0232,4.0491638646268111,1.0471975511965976,0
matlab_0233,4.0666171571467542,1.0471975511965976,0
matlab_0234,4.0840704496666973,1.0471975511965976,0
matlab_0235,4.1015237421866404,1.0471975511965976,0
matlab_0236,4.1189770347065835,1.0471975511965976,0
matlab_0237,4.1364303272265266,1.0471975511965976,0
matlab_0238,4.1538836197464697,1.0471975511965976,0
