sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0108,-0.15172764388389789,0.43207760589754446,0.38118506477350961
matlab_0109,-0.14447387053745436,0.43834748651104494,0.37120985655030736
matlab_0110,-0.13711698199606767,0.4444515907474923,0.36129276351016898
matlab_0111,-0.12965973289417562,0.45039092886567234,0.35143869535888994
matlab_0112,-0.1221048603717195,0.45616658845632779,0.34165202541305356
matlab_0113,-0.11445508285888284,0.4617797256639366,0.33193661011809711
matlab_0114,-0.10671309900438819,0.46723155673953609,0.32229580922230161
matlab_0115,-0.098881586741756733,0.47252334993389822,0.31273250641416073
matlab_0116,-0.090963202487798545,0.4776564177372904,0.30324913024755656
matlab_0117,-0.082960580467526995,0.48263210946927437,0.29384767519593707
matlab_0118,-0.074876332159651116,0.48745180421948281,0.28452972269306054
matlab_0119,-0.066713045856804654,0.49211690413807158,0.27529646203371133
matlab_0120,-0.058473286334707941,0.49662882807256853,0.26614871102297127
matlab_0121,-0.050159594624530124,0.50098900554609738,0.25708693627706541
matlab_0122,-0.041774487882813433,0.50519887107045658,0.24811127309241721
matlab_0123,-0.0333204593534423,0.50925985878625391,0.23922154481230978
matlab_0124,-0.024799978416279733,0.51317339742121493,0.23041728163241901
matlab_0125,-0.016215490717246983,0.51694090555690275,0.22169773879746021
matlab_0126,-0.0075694183747932464,0.52056378719337215,0.21306191415127138
matlab_0127,0.0011358397421173394,0.52404342760073475,0.20450856501185943
matlab_0128,0.0098979076691912415,0.52738118944620338,0.1960362243512869
matlab_0129,0.018714431939656218,0.53057840918491539,0.18764321626780675
matlab_0130,0.027583081119074482,0.53363639370268334,0.17932767074440259
matlab_0131,0.036501545286217907,0.53655641719877245,0.17108753769390114
matlab_0132,0.045467535463909692,0.53933971829684946,0.16292060029614272
matlab_0133,0.054478783003531761,0.54198749737238971,0.15482448763736709
matlab_0134,0.063533038926715857,0.54450091408501999,0.14679668666605214
matlab_0135,0.07262807322753384,0.54688108510454991,0.13883455348296989
matlab_0136,0.081761674138328411,0.54912908201976696,0.13093532398626015
matlab_0137,0.090931647362138601,0.5512459294194334,0.12309612389490909
matlab_0138,0.10013581527450666,0.55323260313533917,0.11531397817616458
matlab_0139,0.10937201609728531,0.55509002863769807,0.10758581990430149
matlab_0140,0.11863810304690625,0.55681907957365306,0.09990849857955772
matlab_0141,0.12793194345942194,0.55842057644013821,0.092278787937344037
matlab_0142,0.13725141789449108,0.55989528538286271,0.084693393278762422
matlab_0143,0.14659441922034333,0.56124391711370036,0.077148958354235117
matlab_0144,0.1559588516816377,0.56246712593930759,0.069642071832621499
matlab_0145,0.16534262995201143,0.56356550889433332,0.062169273388627107
matlab_0146,0.1747436781730114,0.56453960497313349,0.054727059441609299
matlab_0147,0.18415992898100247,0.56538989445446008,0.047311888579085928
matlab_0148,0.19358932252356115,0.56611679831414496,0.039920186698372336
matlab_0149,0.20302980546678218,0.56672067772136181,0.032548351899833516
matlab_0150,0.21247932999485952,0.56720183361460297,0.025192759165252768
matlab_0151,0.22193585280324074,0.56756050635408939,0.017849764854800668
matlab_0152,0.23139733408660507,0.56779687544779989,0.010515711056064126
matlab_0153,0.24086173652287485,0.5679110593490535,0.003186929818541729
matlab_0154,0.25032702425443748,0.56790311532389137,-0.0041402526930132012
matlab_0155,0.25979116186772849,0.56777303938725598,-0.011469512093062417
matlab_0156,0.26925211337232463,0.56752076630742831,-0.018804521684243743
matlab_0157,0.2787078411806751,0.56714616967875608,-0.026148948347505769
matlab_0158,0.28815630508962092,0.56664906206327137,-0.03350644838009522
matlab_0159,0.29759546126485475,0.56602919520233808,-0.04088066324804792
matlab_0160,0.30702326122950391,0.56528626030003848,-0.048275215219806378
matlab_0161,0.31643765085804848,0.56441988838055301,-0.055693702847542284
matlab_0162,0.32583656937683331,0.56342965072235418,-0.063139696262727613
matlab_0163,0.33521794837247793,0.56231505937258741,-0.070616732252462594
matlab_0164,0.34457971080955613,0.56107556774557377,-0.078128309083060274
matlab_0165,0.3539197700589814,0.55971057130992319,-0.085677881037407033
matlab_0166,0.36323602893861789,0.5582194083693115,-0.093268852632683835
matlab_0167,0.37252637876772271,0.55660136094252122,-0.10090457248516438
matlab_0168,0.38178869843692614,0.55485565574890805,-0.10858832678901749
matlab_0169,0.39102085349556032,0.55298146530599834,-0.11632333237635843
matlab_0170,0.40022069525826615,0.55097790914646616,-0.12411272932623706
matlab_0171,0.40938605993293092,0.54884405516227364,-0.13195957309085019
matlab_0172,0.41851476777214575,0.54657892108427963,-0.13986682610804699
matlab_0173,0.42760462225051304,0.54418147610613021,-0.14783734887019526
matlab_0174,0.43665340927028556,0.5416506426617308,-0.1558738904207197
matlab_0175,0.4456588963979759,0.53898529836606923,-0.16397907825116187
